Scaffold,Len_nt,Code4_CD,Code11_CD,Code15_CD,Len_kb,pred_code
UGV-GENOME-0375968,151051,0.6975723431159012,0.6988235761431569,0.9201329352337952,151.051,15
UGV-GENOME-0378821,185576,0.9407250937621244,0.9447503987584601,0.9281965340345735,185.576,11
MGV-GENOME-0358107,87503,0.9281853193604791,0.9250311417894244,0.9283567420545581,87.503,11
UGV-GENOME-0378175,176037,0.9302135346546465,0.8168680447860392,0.7767003527667479,176.037,4
MGV-GENOME-0374650,140212,0.8840898068638918,0.8779491056400308,0.8563817647562263,140.212,11
UGV-GENOME-0378657,183433,0.6290525696030703,0.6300665638134905,0.9401361805127758,183.433,15
Giloteaux_145307_NODE_30_length_186304_cov_13_525484,186304,0.9373389728615596,0.9364533236001374,0.9245212126417038,186.304,11
uvig_93816,177685,0.6916790950277176,0.6894166643216929,0.9467934828488618,177.685,15
UGV-GENOME-0372817_1,121845,0.9172227009725471,0.9000123107226394,0.8585497968730764,121.845,11
SAMN05414978_a1_ct56778_vs1@Siphoviridae__sp__ctwIF1,49114,0.9085393166917783,0.8811744105550352,0.8289489758520991,49.114,11
MGV-GENOME-0373583,130994,0.9049422110936379,0.8953463517413012,0.8617493931019742,130.994,11
UGV-GENOME-0374125,135706,0.7120097858606105,0.6922022607696049,0.8694309757858901,135.706,15
IMGVR_UViG_3300006463_000033|3300006463|Ga0100176_1001067|1-28518,28518,0.8709236271828319,0.8540921523248475,0.8454660214601304,28.518,11
DTR_779504,100927,0.925857302803016,0.9226470617376916,0.9209824922964123,100.927,11
IMGVR_UViG_3300021387_000265|3300021387|Ga0223845_10184544,33283,0.904605954992038,0.9020821440374966,0.9165039209205901,33.283,11
MGV-GENOME-0378586,182622,0.9224792193711601,0.9276045602391826,0.9227420573643921,182.622,11
MGV-GENOME-0379000,187798,0.6152142195337543,0.6175305381313965,0.9395946708697643,187.798,15
uvig_3096,143277,0.6781130258171235,0.6740509642161687,0.9177118448878745,143.277,15
uvig_30960,12031,0.8767351009891114,0.9076552240046546,0.8799767267891281,12.031,11
uvig_309600,42617,0.8880259051552197,0.9306849379355656,0.8784522608348782,42.617,11
uvig_309602,43625,0.9327679083094556,0.9440458452722063,0.9146819484240688,43.625,11
uvig_309608,60697,0.8820040529185956,0.9049870669061074,0.8436496037695438,60.697,11
uvig_309611,52773,0.9122846910351885,0.9234267523165255,0.908021147177534,52.773,11
uvig_309614,43780,0.9105527638190954,0.9095934216537231,0.9070580173595248,43.78,11
uvig_309616,40043,0.9254051894213721,0.9142421896461304,0.9215093774192743,40.043,11
uvig_309618,36149,0.8943815873191513,0.870978450302913,0.8438407701457855,36.149,11
uvig_309622,34753,0.9282364112450724,0.932466261905447,0.8670330618939373,34.753,11
uvig_309628,32074,0.9080251917440918,0.9081187254474029,0.91129887135998,32.074,11
uvig_309633,23944,0.8196625459405279,0.808386234547277,0.8075091881055797,23.944,11
uvig_309636,23080,0.8372183708838822,0.885051993067591,0.8932409012131716,23.08,11
uvig_309639,22197,0.9412082713880254,0.9172861197459116,0.9051223138261927,22.197,11
uvig_309646,17728,0.8671028880866426,0.8368118231046932,0.8364733754512635,17.728,11
uvig_309649,16296,0.9405375552282769,0.9267304860088366,0.9269145802650958,16.296,11
uvig_309653,14867,0.9334768278738145,0.9831169704715141,0.9736328781865877,14.867,11
uvig_309656,14374,0.9091415054960345,0.9325170446639767,0.8517462084318909,14.374,11
uvig_309662,13197,0.9688565583087065,0.9547624460104569,0.9236190043191634,13.197,11
uvig_309666,12782,0.9122985448286653,0.9524331090596151,0.9543107494914724,12.782,11
uvig_309670,12310,0.9136474411047929,0.9687246141348497,0.90536149471974,12.31,11
uvig_309672,11647,0.9767322057182107,0.9821413239460806,0.9929595604018202,11.647,11
uvig_309677,10578,0.8491208167895632,0.8261486103233125,0.8003403289846852,10.578,11
UGV-GENOME-0377678,169979,0.902687979103301,0.7085992975602868,0.695750651551074,169.979,4
MGV-GENOME-0371664,116299,0.873180336890257,0.8709619171274043,0.8384336924651115,116.299,11
MGV-GENOME-0373156,125019,0.9015909581743575,0.8872411393468193,0.8586374871019605,125.019,11
MGV-GENOME-0368198,102915,0.9303017052907739,0.9323422241655736,0.9265704707768547,102.915,11
IMGVR_UViG_3300021399_000237|3300021399|Ga0224415_10000708,44273,0.7397510898290154,0.7344657014433176,0.7365663045196846,44.273,11
UGV-GENOME-4435953,191793,0.640237130656489,0.6362640972298259,0.9351801160626301,191.793,15
UGV-GENOME-0379240,193244,0.7022779491213181,0.6919852621556167,0.8512502328662209,193.244,15
uvig_292895,98532,0.9275057849226647,0.9212032639142613,0.9224211423699915,98.532,11
MGV-GENOME-0378826,185642,0.9258465218000237,0.9278180584135056,0.9225821742924554,185.642,11
IMGVR_UViG_3300028591_000001|3300028591|Ga0247611_10000080,183238,0.6280192973073271,0.6167880024885668,0.9051506783527434,183.238,15
MGV-GENOME-0378650,183371,0.600994704724302,0.6046103255149397,0.929345425394419,183.371,15
uvig_119793,22715,0.752542372881356,0.7436935945410522,0.7539951573849879,22.715,11
UGV-GENOME-0362433,94946,0.8891685800349672,0.8688201714658859,0.8395614349209024,94.946,11
MGV-GENOME-0374426,138243,0.8749159089429482,0.8681452225429136,0.8548208589223324,138.243,11
MGV-GENOME-0378704,184127,0.9212119895506905,0.9235419031429394,0.9190775931829661,184.127,11
UGV-GENOME-0358646,88497,0.918166717515848,0.9169802366181904,0.9165395437133462,88.497,11
DTR_595010,131102,0.9137846867324678,0.8984531128434349,0.8682247410413266,131.102,11
IMGVR_UViG_3300029789_000014|3300029789|Ga0243734_1000597,36615,0.3453502662843097,0.3390413764850471,0.9691110200737403,36.615,15
IMGVR_UViG_GVMAG-M-3300027804-12_000001|3300027804|Ga0209358_10000775,27345,0.8775644541963796,0.8817334064728469,0.8411409764125068,27.345,11
UGV-GENOME-0378354,178693,0.69220954374262,0.6745983334545841,0.8374642543356483,178.693,15
IMGVR_UViG_3300028797_000185|3300028797|Ga0265301_10000465,60002,0.6111296290123662,0.5872304256524783,0.7886737108763041,60.002,15
UGV-GENOME-0378852,185925,0.6335457845905607,0.6320613150463896,0.9313594191206132,185.925,15
UGV-GENOME-0378255,177091,0.9370267263723171,0.8672321010102151,0.8497156828974933,177.091,4
MGV-GENOME-4434715,103816,0.8883312784156585,0.8738537412344918,0.8468925791785467,103.816,11
UGV-GENOME-4435654,164167,0.9500325887663172,0.9560813074491219,0.9393057069934884,164.167,11
uvig_496670,132045,0.9093490855390208,0.9021697148699307,0.8682040213563558,132.045,11
UGV-GENOME-0366743,100360,0.9238840175368673,0.924392188122758,0.9255579912315663,100.36,11
MGV-GENOME-0378733,184455,0.5775880296007156,0.5843701715865658,0.9027079775555014,184.455,15
UGV-GENOME-0376075,151965,0.5449215279834172,0.5411706642977001,0.9301944526700227,151.965,15
UGV-GENOME-0379000,187798,0.6152142195337543,0.6175305381313965,0.9395946708697643,187.798,15
uvig_332909,187798,0.6152142195337543,0.6175305381313965,0.9395946708697643,187.798,15
MGV-GENOME-0376982,160673,0.5639155303006728,0.5587995493953558,0.9501907601152652,160.673,15
MGV-GENOME-0378448,180384,0.6172166045769026,0.614106572645024,0.9371008515167643,180.384,15
uvig_422788,184618,0.9197532201627143,0.9255381382097086,0.9237994128416515,184.618,11
IMGVR_UViG_3300029240_000006|3300029240|Ga0168677_100186,95802,0.9073401390367634,0.9073401390367634,0.9064633306194025,95.802,11
UGV-GENOME-0378331,178355,0.9402932354013064,0.9324549353816826,0.9305374113425472,178.355,11
UGV-GENOME-0378904,186347,0.6322237546083382,0.631515398691688,0.9346595330217283,186.347,15
SRS104311_a1_ct19711_vs01@Siphoviridae__sp__ctatz30@linear,49520,0.7633885298869144,0.7442447495961227,0.7671445880452342,49.52,11
UGV-GENOME-0376750,158167,0.9318631572957696,0.9189653973331985,0.9033932489077999,158.167,11
UGV-GENOME-0370228,109063,0.9099602981762834,0.9098502700274154,0.8833334861502068,109.063,11
UGV-GENOME-0378793,185190,0.9249311517900535,0.9279442734488903,0.9160861817592743,185.19,11
UGV-GENOME-0373462,129888,0.4963045084996304,0.4922856614929786,0.9594188839615669,129.888,15
UGV-GENOME-0379194,191833,0.6398221369628792,0.6358499319720798,0.9347036224215854,191.833,15
uvig_211075,186532,0.614950785924131,0.6177170673128471,0.9354373512319601,186.532,15
MGV-GENOME-0378742,184530,0.9264997561372135,0.9308567712567062,0.926906194114778,184.53,11
IMGVR_UViG_3300011005_000003|3300011005|Ga0139361_1000014,119479,0.8997062245248119,0.8892357652809281,0.8723625072188418,119.479,11
IMGVR_UViG_3300028603_000021|3300028603|Ga0265293_10000109,190018,0.8753170752244525,0.8886105526844825,0.8437884831963288,190.018,11
UGV-GENOME-0373437_1,116952,0.9035758259798892,0.8861327724194541,0.8558639441822286,116.952,11
UGV-GENOME-0367449,101375,0.9377163995067818,0.936,0.9390184956843404,101.375,11
MGV-GENOME-0379139,190363,0.7000782715128465,0.6890309566459869,0.856616044084197,190.363,15
uvig_333063,260855,0.9206609035671158,0.9102413218071342,0.8572693642061682,260.855,11
IMGVR_UViG_3300028797_000117|3300028797|Ga0265301_10000121,125088,0.8776861089792786,0.7541250959324636,0.7255851880276285,125.088,4
IMGVR_UViG_3300020039_000031|3300020039|Ga0207352_1811,119479,0.8997062245248119,0.8892357652809281,0.8723625072188418,119.479,11
SRS077392_a1_ct19046_vs1@Unclassified_virus__sp__ctOVh1,151515,0.5398871398871399,0.5296307296307297,0.9221265221265221,151.515,15
IMGVR_UViG_3300035661_000130|3300035661|Ga0373633_0001348,41984,0.9107755335365854,0.9605802210365854,0.9247094131097561,41.984,11
uvig_373821,11387,0.7811539474839729,0.7703521559673312,0.7656099060331958,11.387,11
MGV-GENOME-0378743,184531,0.9265109927329284,0.9308679842411303,0.9269174285079472,184.531,11
IMGVR_UViG_3300006746_000005|3300006746|Ga0101796_100003,170998,0.9280810301874876,0.8522906700663165,0.8297640908080797,170.998,4
UGV-GENOME-4435779,176496,0.5767269513190101,0.5814182757682894,0.9226951319010063,176.496,15
UGV-GENOME-4435956,192292,0.6302290266885778,0.6281384560980176,0.9394150562685916,192.292,15
MGV-GENOME-0378558,182236,0.5629239008757875,0.5617715489804429,0.9217168945762637,182.236,15
IMGVR_UViG_3300014553_000015|3300014553|Ga0134451_100474,28226,0.7743924041663715,0.7817260681641041,0.761850775880394,28.226,11
uvig_147091,137358,0.9352858952518237,0.92292403791552,0.9135325208579042,137.358,11
IMGVR_UViG_3300029860_000014|3300029860|Ga0245305_1000809,38991,0.9109025159652228,0.8833576979302916,0.8505039624528737,38.991,11
UGV-GENOME-0369960,108108,0.692030192030192,0.6778221778221778,0.8852813852813853,108.108,15
IMGVR_UViG_3300025699_000109|3300025699|Ga0209715_1002587,13652,0.8253735716378553,0.8238353354819806,0.8378992089071199,13.652,11
uvig_59516,12175,0.7522792607802875,0.7251745379876797,0.7172895277207392,12.175,11
uvig_595160,24791,0.9668831430761163,0.9630107700375136,0.9124278972207656,24.791,11
uvig_595162,23671,0.9159308858941321,0.8980609184233873,0.8000929407291623,23.671,11
uvig_595164,22934,0.9025900409871807,0.9033749018923869,0.8316909392168832,22.934,11
uvig_595167,21928,0.9167730755198833,0.8888635534476469,0.8692995257205399,21.928,11
uvig_595169,21177,0.9777588893610993,0.9749256268593285,0.9779005524861878,21.177,11
uvig_586299,15492,0.5954686289697909,0.586560805577072,0.8051897753679318,15.492,15
IMGVR_UViG_3300028393_000460|3300028393|Ga0304728_1001333,17636,0.7302676343842142,0.70611249716489,0.7324790201859832,17.636,11
UGV-GENOME-0371522,115400,0.8791767764298094,0.8652686308492201,0.8253639514731369,115.4,11
UGV-GENOME-0349853,77232,0.9072793660658794,0.882147296457427,0.8471488502175264,77.232,11
MGV-GENOME-0349853,77232,0.9072793660658794,0.882147296457427,0.8471488502175264,77.232,11
UGV-GENOME-4433608,96536,0.8872027015828292,0.8758908593685257,0.8479841717079639,96.536,11
MGV-GENOME-0372884,119106,0.8874615888368345,0.8731298171376757,0.8648178933051232,119.106,11
UGV-GENOME-0378823,185609,0.9235381904972281,0.9314419020629388,0.9283870932982775,185.609,11
MGV-GENOME-0378252,177077,0.6085318816108247,0.6114797517464154,0.9361859530034956,177.077,15
MGV-GENOME-0374811,141509,0.9047127744525083,0.9024231674310468,0.8867987195160731,141.509,11
MGV-GENOME-0379388,200391,0.9225264607691962,0.9195921972543677,0.9187987484467866,200.391,11
MGV-GENOME-0377694,170243,0.931826859254125,0.8571101308130143,0.8300076948831964,170.243,4
MGV-GENOME-0378976,187356,0.6266732850829437,0.6260808300774995,0.9382085441619163,187.356,15
MGV-GENOME-0378857,185971,0.61909652580241,0.6204193126885374,0.9483575396163918,185.971,15
SRS104912_a1_ct14266@circular@Podoviridae__sp__ctIU0266,169899,0.6083732099659209,0.6036409867038652,0.9266328818886514,169.899,15
UGV-GENOME-0377905,173214,0.56086113131733,0.5523052409158613,0.8969136443936402,173.214,15
DTR_806018,189530,0.6269244974410384,0.6317997150846831,0.9227615680894845,189.53,15
uvig_12237,191046,0.6375741967903018,0.6336955497628843,0.9389466411230803,191.046,15
uvig_122373,23712,0.8470394736842105,0.8938512145748988,0.8011133603238867,23.712,11
uvig_122379,10163,0.8607694578372528,0.9316146807045164,0.888517170126931,10.163,11
MGV-GENOME-0379260,194317,0.701086369180257,0.6918385936382303,0.8563069623347417,194.317,15
uvig_247895,131979,0.9428090832632464,0.9455367899438547,0.9253517605073535,131.979,11
IMGVR_UViG_3300021400_001758|3300021400|Ga0224422_12908315|2434-45543,43110,0.9013917884481559,0.8948503827418233,0.8934585942936674,43.11,11
MGV-GENOME-4435482,151871,0.6877415701483496,0.6735189733392155,0.8498594201657986,151.871,15
SAMN00791959_a1_ct12730@circular@Podoviridae__sp__ctjd2730,184468,0.9196717045774877,0.9238838172474358,0.9198343344103043,184.468,11
MGV-GENOME-0372588,122487,0.8751867545127238,0.8694800264517867,0.8339415611452644,122.487,11
MGV-GENOME-0378996,187728,0.6354033495269752,0.635547174635643,0.8844924571720788,187.728,15
UGV-GENOME-0370144,108793,0.8940740672653571,0.88472603935915,0.8546689584807846,108.793,11
MGV-GENOME-0378845,185863,0.6342252088904193,0.6327402441583316,0.9324932880670171,185.863,15
uvig_443747,178953,0.5765200918676971,0.5687079847781261,0.9222309768486697,178.953,15
SRS056259_a1_ct13675@circular@Siphoviridae__sp__ct0fB675,117020,0.8740044436848402,0.8721842420099128,0.8393693385746026,117.02,11
UGV-GENOME-0377331,164774,0.9504654860596938,0.95649192226929,0.9397781203345188,164.774,11
IMGVR_UViG_3300010157_000201|3300010157|Ga0114964_10000590,28194,0.9079591402426048,0.923068738029368,0.8827410087252607,28.194,11
uvig_97975,75439,0.9194183379949363,0.9101128063733612,0.934808255676772,75.439,11
UGV-GENOME-0378879,186118,0.6990887501477557,0.6969127112906865,0.8988007608076597,186.118,15
UGV-GENOME-4434758,104618,0.9301554225850236,0.9320480223288535,0.9258253837771703,104.618,11
MGV-GENOME-0379298,195832,0.6275532088729114,0.6266646921851383,0.937415744107194,195.832,15
IMGVR_UViG_3300009670_000008|3300009670|Ga0116183_1000812,36306,0.5989092711948438,0.5831267559081144,0.8518426706329533,36.306,15
uvig_13431,40463,0.8316486666831426,0.8487754244618541,0.823048216889504,40.463,11
uvig_134310,95098,0.9558876106753034,0.9564554459610086,0.959136890365728,95.098,11
uvig_134312,70502,0.9552069444838445,0.9320161130180704,0.9324416328614791,70.502,11
uvig_134317,23551,0.9162668251878902,0.9051844932274637,0.8851853424483037,23.551,11
uvig_143062,38937,0.9057708606210032,0.8968333461745898,0.8738731797519069,38.937,11
IMGVR_UViG_7000000317_000001|7000000317|SRS014459_WUGC_scaffold_12475,175614,0.9408589292425433,0.866257815436127,0.845314154907923,175.614,4
IMGVR_UViG_3300028914_000174|3300028914|Ga0265300_10000536,39895,0.8025065797719012,0.7864895350294523,0.7879934828925931,39.895,11
UGV-GENOME-0368816_1,78918,0.909146202387288,0.9014673458526572,0.9002128791910591,78.918,11
UGV-GENOME-0378646,183331,0.608947750244094,0.6126459791306434,0.9141989079861016,183.331,15
IMGVR_UViG_3300009413_000077|3300009413|Ga0114902_1000405,24546,0.8642141285749205,0.8342703495477878,0.8295037888046932,24.546,11
UGV-GENOME-0378651,183377,0.6256291683253625,0.6211302398883175,0.9466236223735801,183.377,15
MGV-GENOME-0378032,174531,0.7625522113550028,0.763222579369854,0.9002698660982863,174.531,15
IMGVR_UViG_3300028048_000096|3300028048|Ga0256405_10000759,100766,0.9188218248218645,0.9125697159756267,0.9117063295159081,100.766,11
UGV-GENOME-0378479,180938,0.9347290232013176,0.9305507964053985,0.9280305961157965,180.938,11
MGV-GENOME-0372559,122223,0.9153187206990501,0.8949461230701259,0.8536854765469675,122.223,11
UGV-GENOME-0375086_1,141197,0.9156356013229743,0.904672195584892,0.8550819068393805,141.197,11
IMGVR_UViG_GVMAG-M-3300021960-18_000001|3300021960|Ga0222715_10000201,62919,0.8698326419682448,0.8735040289896534,0.866113574595909,62.919,11
MGV-GENOME-0373720,132074,0.9056286627193846,0.901517331193119,0.8566334024864849,132.074,11
IMGVR_UViG_GVMAG-M-3300018428-44_000001|3300018428|Ga0181568_10022979,5313,0.7571993224167137,0.756634669678148,0.7639751552795031,5.313,11
IMGVR_UViG_3300028833_000096|3300028833|Ga0247610_10000160,111398,0.8793604912116915,0.7730120828022047,0.7681107380742922,111.398,4
SAMEA2580118_a1_ct141914_vs1@Podoviridae__sp__ctiO71,182227,0.5629517030955896,0.5617992942867961,0.9217624172049147,182.227,15
UGV-GENOME-0374092,135356,0.8824285587635569,0.8772865628416915,0.8552557699695618,135.356,11
UGV-GENOME-0379282,195041,0.6993914100112284,0.6888705451674263,0.8544049712624525,195.041,15
UGV-GENOME-0374568_1,136530,0.9071412876290925,0.9018896945726214,0.8614809931883103,136.53,11
MGV-GENOME-0378320,178223,0.926446081594407,0.9270857296757433,0.9188544688395999,178.223,11
DTR_819263,191738,0.6401391482126652,0.6361649751223023,0.9351667379444868,191.738,15
MGV-GENOME-0365789,99034,0.3867762586586425,0.3742654038007149,0.9272875981985984,99.034,15
uvig_85897,49120,0.7302117263843648,0.7227605863192182,0.8561482084690554,49.12,15
UGV-GENOME-0330794,59484,0.8174803308452693,0.8019971757111156,0.7908008876336494,59.484,11
uvig_288157,116104,0.9324484944532488,0.9270740026183422,0.9286760146075932,116.104,11
UGV-GENOME-0378544,182118,0.9215234079003722,0.9263499489342075,0.9230883273482028,182.118,11
UGV-GENOME-0365985,99293,0.9442055331191525,0.9428157070488352,0.9424229301159196,99.293,11
UGV-GENOME-0378454,180472,0.9362283345892992,0.9315738729553615,0.9258222882219956,180.472,11
uvig_303547,20690,0.7091831802803287,0.694538424359594,0.7613823102948284,20.69,11
UGV-GENOME-4435958,193483,0.6103326907273507,0.6040685745000853,0.9327176030969129,193.483,15
MGV-GENOME-0373577,128729,0.9252926690955418,0.8961383992728911,0.8554482672901987,128.729,11
uvig_576109,184254,0.9370054381451691,0.9294343677749194,0.92751310690677,184.254,11
UGV-GENOME-4435883,185542,0.9411885179635877,0.9452145605846655,0.9286576624160567,185.542,11
uvig_40341,81164,0.6777758612192598,0.6591838746242177,0.8241461731802276,81.164,15
uvig_403411,44124,0.9179358172423171,0.9324177318466141,0.8913516453630678,44.124,11
uvig_403415,17555,0.9029906009683851,0.9375106807177442,0.8929080034178297,17.555,11
UGV-GENOME-0377896,173150,0.9360900952930985,0.9417730291654635,0.9321051111752815,173.15,11
UGV-GENOME-0374417,138203,0.6654775945529402,0.6643705274125743,0.9525118846913598,138.203,15
uvig_103579,150747,0.9089733129017493,0.9153017970506876,0.9050528368723756,150.747,11
UGV-GENOME-0379280,195025,0.6997564414818613,0.6892193308550186,0.8547519548775798,195.025,15
UGV-GENOME-0374852,141854,0.6478421475601674,0.6539329169427721,0.9334950019033654,141.854,15
UGV-GENOME-4435245_1,128583,0.9161942091878398,0.9055318354681412,0.8494202188469704,128.583,11
SAMN11893770_a1_ct7896_vs1@linear@Siphoviridae__sp__ctgcT1,196584,0.719280307654743,0.7083536808692468,0.866286167745086,196.584,15
uvig_196719,181349,0.6142465632564833,0.6158346613435971,0.9342483278099135,181.349,15
SAMEA1906581_a1_ct61757_vs1@Siphoviridae__sp__ctpon1,128956,0.6944926951828531,0.6865597568162785,0.9002605539874066,128.956,15
IMGVR_UViG_3300006463_000035|3300006463|Ga0100176_1001180,27498,0.7088151865590224,0.7104516692123064,0.7226707396901593,27.498,11
SAMEA2737722_a1_ct195139_vs1@Siphoviridae__sp__ctc1p1,57459,0.879809951443638,0.8711951130371222,0.8297394664021303,57.459,11
MGV-GENOME-0374012,130337,0.9118746019932943,0.892378986780423,0.8526972386966095,130.337,11
IMGVR_UViG_3300021256_000419|3300021256|Ga0223826_10003805,20702,0.6968891894502947,0.6981934112646121,0.6867452420056033,20.702,11
UGV-GENOME-0378397,179454,0.8911865993513658,0.7015112507940754,0.6695476278043399,179.454,4
MGV-GENOME-0378651,183377,0.6256291683253625,0.6211302398883175,0.9466236223735801,183.377,15
MGV-GENOME-0344271,70060,0.8751641450185556,0.8573080216956894,0.8577790465315444,70.06,11
UGV-GENOME-0375967,151051,0.6975723431159012,0.6972545696486617,0.9201329352337952,151.051,15
UGV-GENOME-0322241,55307,0.8907190771511744,0.8877357296544741,0.8932142405120509,55.307,11
uvig_303992,177157,0.6321511427716658,0.6271725080013774,0.9253148337350485,177.157,15
uvig_60126,183270,0.6253560320838107,0.6241610738255033,0.9294810934686528,183.27,15
uvig_47226,143344,0.9062744167875879,0.8954542917736354,0.8644589239870522,143.344,11
uvig_472260,15255,0.8477876106194691,0.8391347099311701,0.8509341199606686,15.255,11
UGV-GENOME-4435381,143284,0.6688464866977472,0.6657896206136066,0.9290360403115491,143.284,15
MGV-GENOME-0354389,83595,0.9240265566122375,0.8981159160236857,0.8816795262874574,83.595,11
DTR_595714,96714,0.9154103852596315,0.9135802469135802,0.9108195297475029,96.714,11
IMGVR_UViG_3300007523_000057|3300007523|Ga0105052_10001650,28799,0.8533629639918052,0.8627382895239418,0.7867981527136358,28.799,11
UGV-GENOME-0358563,88317,0.8893644485206699,0.8679642650905262,0.8392608444580318,88.317,11
uvig_576058,17097,0.6118617301280926,0.6102825057027549,0.6332689945604492,17.097,11
MGV-GENOME-0370144,108793,0.8940740672653571,0.88472603935915,0.8546689584807846,108.793,11
UGV-GENOME-0344271,70060,0.8751641450185556,0.8573080216956894,0.8577790465315444,70.06,11
UGV-GENOME-0373420,129434,0.9020813696555774,0.8871316655592811,0.8592255512461949,129.434,11
UGV-GENOME-0358107,87503,0.9281853193604791,0.9250311417894244,0.9283567420545581,87.503,11
IMGVR_UViG_3300028591_000242|3300028591|Ga0247611_10000816,60179,0.9004137655992954,0.8325163262932253,0.8018577909237442,60.179,11
UGV-GENOME-4435952,191731,0.6241400712456514,0.6232638436142304,0.9401296608268876,191.731,15
MGV-GENOME-0376204,153145,0.6901890365340038,0.6783962910966731,0.8514283848640177,153.145,15
SAMEA2737665_a1_ct131090_vs1@Siphoviridae__sp__ctmKv1,100850,0.9089241447694596,0.8992563212692117,0.8490728805156172,100.85,11
MGV-GENOME-0366095,99448,0.9151013595044647,0.9154030246963237,0.9147393612742337,99.448,11
IMGVR_UViG_3300029056_000001|3300029056|Ga0169699_100047,152432,0.48960192085651305,0.4876535110737903,0.9245106014485147,152.432,15
uvig_389380,88401,0.8755896426511013,0.8685987715071096,0.8374792140360403,88.401,11
MGV-GENOME-0373462,129888,0.4963045084996304,0.4922856614929786,0.9594188839615669,129.888,15
IMGVR_UViG_3300031994_000081|3300031994|Ga0310691_10000508,71931,0.9128748383867873,0.9194644867998498,0.9092046544605247,71.931,11
uvig_31744,184015,0.5708012933728228,0.5654865092519632,0.9193924408336277,184.015,15
uvig_317442,27638,0.9288298719154787,0.9280700484839713,0.9136334032853318,27.638,11
UGV-GENOME-0370283_1,105416,0.8695264475980876,0.7134021400925855,0.7014210366547773,105.416,4
DTR_770276,174529,0.5592824115190026,0.5529568151997662,0.9360507422835174,174.529,15
uvig_97173,58892,0.8372614276981594,0.8211641649120424,0.8350200366773076,58.892,11
Rampelli_HCO_70_NODE_20_length_131725_cov_7_896780,131725,0.9039969633706586,0.8994420193585121,0.8709508445625356,131.725,11
uvig_208098,140428,0.9064431594838637,0.8859130657703592,0.851283219870681,140.428,11
UGV-GENOME-0373244,127867,0.6875972690373592,0.6821775751366654,0.9548984491698406,127.867,15
js4906-28-2_S33_scaffold_0,184604,0.6117364737492146,0.6067149140863687,0.9350826634309116,184.604,15
MGV-GENOME-0378722,184305,0.9193619272401725,0.9241474729388784,0.9202734597542118,184.305,11
UGV-GENOME-0354389,83595,0.9240265566122375,0.8981159160236857,0.8816795262874574,83.595,11
UGV-GENOME-0378910,186392,0.6326022576076227,0.6306225589081076,0.9349650199579381,186.392,15
UGV-GENOME-0378595,182678,0.9228697489571814,0.9281084750216227,0.9232146180711416,182.678,11
IMGVR_UViG_3300029337_000054|3300029337|Ga0243320_1003235,7488,0.6270032051282052,0.6009615384615384,0.5548878205128205,7.488,11
UGV-GENOME-0379111,189546,0.6415434775727265,0.6361305435092273,0.8892406065018518,189.546,15
IMGVR_UViG_3300025301_000045|3300025301|Ga0208450_1000218,36600,0.8268032786885245,0.8479508196721312,0.8094262295081968,36.6,11
MGV-GENOME-0330794,59484,0.8174803308452693,0.8019971757111156,0.7908008876336494,59.484,11
uvig_335903,183717,0.9188425676448015,0.9261255082545437,0.9218145299564003,183.717,11
SRS076804_a1_ct18023_vs1@Siphoviridae__sp__ctLda1,123303,0.8777888615848762,0.8682513807449941,0.8702707963309895,123.303,11
uvig_426845,74393,0.9171427419246434,0.904157649241192,0.8852445794631215,74.393,11
uvig_477148,15376,0.771462018730489,0.7261966701352758,0.7827783558792925,15.376,11
UGV-GENOME-0372173,119594,0.922947639513688,0.9268107095673696,0.9062160309045604,119.594,11
IMGVR_UViG_7000000538_000068|7000000538|SRS024075_LANL_scaffold_3320,36239,0.8900080024283231,0.7560639090482629,0.7566433952371754,36.239,4
IMGVR_UViG_3300008361_000006|3300008361|Ga0115082_100106,117108,0.8740649656727124,0.8718618710933498,0.8395583563889742,117.108,11
IMGVR_UViG_3300027257_000002|3300027257|Ga0208996_1000004,15662,0.8196271229728004,0.8062188737070617,0.7799770144298301,15.662,11
UGV-GENOME-0361953,94174,0.6265423577632893,0.6209038588145348,0.8880795123919553,94.174,15
MGV-GENOME-0378471,180746,0.6067022230090846,0.6138559082911932,0.9094973056111891,180.746,15
GOV_bin_1409_contig-100_7,8576,0.7220149253731343,0.687383395522388,0.6310634328358209,8.576,11
GOV_bin_1409_contig-100_70,1530,0.9921568627450981,0.9921568627450981,0.9980392156862745,1.53,11
GOV_bin_1409_contig-100_72,1523,0.9986868023637557,0.9986868023637557,0.9986868023637557,1.523,11
uvig_128662,91333,0.9088062365191114,0.9088062365191114,0.913306252942529,91.333,11
UGV-GENOME-4435760,174583,0.5588172960712097,0.5524936563124703,0.9376857998774222,174.583,15
UGV-GENOME-4435702_1,128968,0.9040614726133614,0.8957338254450716,0.8566543638732088,128.968,11
UGV-GENOME-4435910,187629,0.6291671330124874,0.6238587851558128,0.9330540588075404,187.629,15
uvig_494662,36432,0.7579874835309618,0.747364953886693,0.7490942028985508,36.432,11
MGV-GENOME-0379094,189089,0.7237226914310193,0.712474020170396,0.872287652904188,189.089,15
IMGVR_UViG_GVMAG-S-ERX555967-131_000001|3300020469|Ga0211577_10000106,78073,0.9115699409526982,0.8989663520038937,0.9158736054718021,78.073,11
MGV-GENOME-0372627,122798,0.6743758041661916,0.6774540301959315,0.9154302187332041,122.798,15
